SCHOOLJAAR 2012-2013 IN HET VO (peildatum 1 oktober 2012);;;;;;;SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
20ER;0;14;Groningen;havo;geen diploma;nvt/geen profiel;25PW;BOL;zorg en welzijn;Helpende Zorg & Welzijn;92640;02QG;Calibris;106;Assen;1
20ER;0;14;Groningen;havo;geen diploma;nat/tech;25LW;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;106;Assen;1
20ER;1;1730;Tynaarlo;havo;geen diploma;nvt/geen profiel;25LW;BBL;techniek;Autoschadehersteltechniek (Autoschadehersteller niveau 3);95041;02QI;VOC;1680;Aa en Hunze;1
20ER;4;17;Haren;havo;geen diploma;nat/tech;25LU;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;47;Veendam;1
20ER;4;17;Haren;havo;geen diploma;nat/gezond;25LW;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;17;Haren;2
20ER;4;17;Haren;havo;geen diploma;ec/maat;25LU;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;18;Hoogezand-Sappemeer;1
20ER;4;17;Haren;havo;geen diploma;ec/maat;25LW;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;1699;Noordenveld;1
20ER;4;17;Haren;havo;geen diploma;ec/maat;25LW;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;14;Groningen;1
20ER;4;17;Haren;havo;geen diploma;ec/maat;25LW;BOL;zorg en welzijn;Allround schoonheidsspecialist;95745;16QY;KOC Nederland;53;Winsum;1
20ER;4;17;Haren;havo;geen diploma;cul/maat;25LW;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;1730;Tynaarlo;1
20ER;4;17;Haren;havo;diploma;ec/maat;25LU;BOL;techniek;Medewerker mode/maatkleding (Allround medewerker mode/maatkleding);91250;00SE;Kenniscentrum Handel;14;Groningen;1
20ER;4;17;Haren;havo;diploma;ec/maat;25LW;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1730;Tynaarlo;1
20ER;5;17;Haren;havo;geen diploma;nvt/geen profiel;25LG;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;1730;Tynaarlo;1
20ER;5;17;Haren;havo;geen diploma;nvt/geen profiel;25LW;BOL;economie;Secretariele beroepen (Secretaresse);95380;00SP;ECABO;1680;Aa en Hunze;1
20ER;5;17;Haren;havo;geen diploma;nvt/geen profiel;25LW;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;17;Haren;1
20EY;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;02PG;BOL;techniek;Meubelmaker/(scheeps)interieurbouwer (Allround meubelmaker/(scheeps)interieurbo;95580;04IN;SH&M;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25RA;BOL;zorg en welzijn;Helpende Zorg & Welzijn;92640;02QG;Calibris;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;nat/tech;25EF;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;880;Wormerland;1
20EY;0;479;Zaanstad;havo;geen diploma;nat/tech;25RA;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscen;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;nat/gezond;25PX;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;nat/gezond;25PX;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;880;Wormerland;1
20EY;0;479;Zaanstad;havo;geen diploma;ec/maat;25PX;BOL;zorg en welzijn;Kapper (Kapper);91182;16QY;KOC Nederland;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;ec/maat;25PX;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscen;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;ec/maat;25PX;BBL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;396;Heemskerk;1
20EY;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;880;Wormerland;1
20EY;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;880;Wormerland;1
20EY;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;880;Wormerland;1
20EY;0;479;Zaanstad;havo;geen diploma;ec/maat;30RM;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;geen diploma;cul/maat;25PZ;BOL;techniek;Mediamanagement (Ordermanager creatieve industrie);95400;02PT;Kenniscentrum GOC;479;Zaanstad;1
20EY;0;479;Zaanstad;havo;diploma;ec/maat;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;383;Castricum;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/tech;00GT;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/tech;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/tech;30RR;BBL;techniek;Tandtechniek (Tandtechnicus Kroon- en Brugwerk);95231;02PS;SVGB;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/gezond;00GT;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/gezond;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;600;Rozenburg;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/gezond;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/gezond;25LP;BOL;economie;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/gezond;25LV;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;613;Albrandswaard;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;00GT;BOL;economie;Manager handel;22146;00SE;Kenniscentrum Handel;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;05EA;BOL;techniek;Logistiek supervisor (Logistiek supervisor VTL);90217;25HV;VTL;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;05EA;BOL;techniek;Havenlogistiek (Manager havenlogistiek);95260;25HV;VTL;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;23JA;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;25LP;BOL;economie;Financiele beroepen;22158;00SP;ECABO;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;25LP;BOL;economie;Logistiek supervisor (Logistiek supervisor KC Handel);90216;00SE;Kenniscentrum Handel;599;Rotterdam;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;25LP;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;ec/maat;25LP;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;cul/maat;23JA;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;cul/maat;25LP;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;cul/maat;25LP;BOL;techniek;Allround operator (Operator B);90012;02QD;Kenniscentrum PMLF;600;Rozenburg;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/tech & nat/gezond;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;568;Bernisse;1
20FR;0;612;Spijkenisse;havo;geen diploma;nat/tech & nat/gezond;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;600;Rozenburg;1
20FR;0;612;Spijkenisse;havo;diploma;nat/gezond;00GT;BOL;economie;Reizen;22185;02PY;Kenwerk;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;diploma;nat/gezond;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;diploma;ec/maat;05EA;BOL;techniek;Havenlogistiek (Manager havenlogistiek);95260;25HV;VTL;613;Albrandswaard;1
20FR;0;612;Spijkenisse;havo;diploma;cul/maat;23JA;BOL;techniek;AV-specialist;95702;02PT;Kenniscentrum GOC;599;Rotterdam;1
20FR;0;612;Spijkenisse;havo;diploma;cul/maat;25LP;BOL;economie;Reizen;22185;02PY;Kenwerk;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;diploma;cul/maat;25LP;BOL;economie;Kok;90760;02PY;Kenwerk;612;Spijkenisse;1
20FR;0;612;Spijkenisse;havo;diploma;nat/tech & nat/gezond;00GT;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;612;Spijkenisse;1
20FR;0;612;Spijkenisse;vwo;geen diploma;nat/tech;05EA;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;568;Bernisse;1
20FR;2;612;Spijkenisse;havo;geen diploma;ec/maat;00GT;BOL;economie;Manager handel;22146;00SE;Kenniscentrum Handel;664;Goes;1
20FR;2;612;Spijkenisse;havo;geen diploma;ec/maat;25LP;BOL;economie;Commercieel medewerker;22164;28DV;Combinatie kenniscen;612;Spijkenisse;1
20FR;2;612;Spijkenisse;havo;geen diploma;ec/maat;25LP;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;612;Spijkenisse;1
20FR;2;612;Spijkenisse;havo;geen diploma;cul/maat;25LP;BOL;economie;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;599;Rotterdam;1
20FR;2;612;Spijkenisse;havo;geen diploma;cul/maat;25LP;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;612;Spijkenisse;1
20FR;2;612;Spijkenisse;havo;geen diploma;nat/tech & nat/gezond;25LP;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;612;Spijkenisse;1
20FR;2;612;Spijkenisse;havo;diploma;nat/tech;25LP;BOL;techniek;Goud- en Zilversmeden (Goudsmid);92803;02PS;SVGB;608;Schoonhoven;1
20FR;2;612;Spijkenisse;havo;diploma;ec/maat;25LP;BOL;economie;Toezicht en veiligheid (Handhaver toezicht en veiligheid);94810;00SP;ECABO;612;Spijkenisse;1
20FR;2;612;Spijkenisse;havo;diploma;cul/maat;23JA;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;568;Bernisse;1
20FR;2;612;Spijkenisse;havo;diploma;nat/tech & nat/gezond;01OE;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;568;Bernisse;1
20FR;2;612;Spijkenisse;havo;diploma;nat/tech & nat/gezond;25LP;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;612;Spijkenisse;1
20FR;6;530;Hellevoetsluis;havo;geen diploma;ec/maat;05EA;BOL;techniek;Havenlogistiek (Manager havenlogistiek);95260;25HV;VTL;530;Hellevoetsluis;1
20FR;6;530;Hellevoetsluis;havo;geen diploma;ec/maat;25LP;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;530;Hellevoetsluis;1
20FR;6;530;Hellevoetsluis;havo;geen diploma;ec/maat;25LP;BOL;economie;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;530;Hellevoetsluis;1
20FR;6;530;Hellevoetsluis;havo;geen diploma;cul/maat;25LP;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;530;Hellevoetsluis;1
20FR;6;530;Hellevoetsluis;havo;diploma;nat/tech;00GT;BBL;economie;Verkoopspecialist (Eerste verkoper);90384;00SE;Kenniscentrum Handel;530;Hellevoetsluis;1
20FR;6;530;Hellevoetsluis;havo;diploma;ec/maat;00GT;BOL;techniek;Luchtvaartdienstverlener;91850;25HV;VTL;530;Hellevoetsluis;1
20FR;6;530;Hellevoetsluis;havo;diploma;ec/maat;25LP;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;614;Westvoorne;1
20FR;6;530;Hellevoetsluis;havo;diploma;cul/maat;00GT;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;530;Hellevoetsluis;1
20FR;6;530;Hellevoetsluis;havo;diploma;nat/tech & nat/gezond;23JA;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;530;Hellevoetsluis;1
20GA;0;772;Eindhoven;havo;geen diploma;ec/maat;17WH;BBL;economie;Fastservice (Medewerker fastservice);94190;02PY;Kenwerk;772;Eindhoven;1
20GA;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator/BOS-medewerker);95292;02QG;Calibris;861;Veldhoven;1
20GA;0;772;Eindhoven;havo;geen diploma;cul/maat;30BC;BOL;techniek;Creatief Vakmanschap;22068;28DV;Combinatie kenniscen;772;Eindhoven;1
20GA;0;772;Eindhoven;havo;geen diploma;ec/maat & cul/maat;25MB;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;772;Eindhoven;1
20GS;0;385;Edam-Volendam;havo;geen diploma;nvt/geen profiel;02PG;BOL;techniek;Meubelmaker/(scheeps)interieurbouwer (Allround meubelmaker/(scheeps)interieurbo;95580;04IN;SH&M;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;geen diploma;ec/maat;02PK;BBL;techniek;Medewerker stukadoren (Stukadoor);93600;02FW;Savantis;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;geen diploma;ec/maat;25PZ;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;geen diploma;ec/maat;25RA;BOL;economie;Financiele beroepen;22158;00SP;ECABO;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;geen diploma;cul/maat;25PZ;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;geen diploma;cul/maat;30RM;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;diploma;cul/maat;01AA;BOL;techniek;Artiest (Musical);90033;02PT;Kenniscentrum GOC;193;Zwolle;1
20GS;0;385;Edam-Volendam;havo;diploma;cul/maat;02PG;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;havo;diploma;cul/maat;25PZ;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;385;Edam-Volendam;1
20GS;0;385;Edam-Volendam;vwo;geen diploma;ec/maat;25PZ;BOL;economie;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;385;Edam-Volendam;1
20IB;0;772;Eindhoven;havo;geen diploma;nvt/geen profiel;25MB;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;848;Son en Breugel;1
20IB;0;772;Eindhoven;havo;geen diploma;nat/gezond;25MB;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;848;Son en Breugel;1
20IB;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;economie;Financiele beroepen;22158;00SP;ECABO;772;Eindhoven;1
20IB;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;820;Nuenen, Gerwen en Nederwetten;1
20IB;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;772;Eindhoven;1
20IB;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;zorg en welzijn;Sociaal-cultureel werker;91370;02QG;Calibris;820;Nuenen, Gerwen en Nederwetten;1
20IB;0;772;Eindhoven;havo;geen diploma;cul/maat;25MB;BOL;zorg en welzijn;Sociaal-cultureel werker;91370;02QG;Calibris;772;Eindhoven;1
20IB;0;772;Eindhoven;havo;geen diploma;cul/maat;25MB;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator/BOS-medewerker);95292;02QG;Calibris;820;Nuenen, Gerwen en Nederwetten;1
20IB;0;772;Eindhoven;havo;geen diploma;cul/maat;25MB;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator/BOS-medewerker);95292;02QG;Calibris;848;Son en Breugel;1
20IB;0;772;Eindhoven;havo;geen diploma;nat/tech & nat/gezond;25MB;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;848;Son en Breugel;1
20IB;0;772;Eindhoven;havo;diploma;nat/gezond;25MB;BOL;zorg en welzijn;Verzorgende-IG;95530;02QG;Calibris;772;Eindhoven;1
20IB;0;772;Eindhoven;havo;diploma;cul/maat;25MB;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;772;Eindhoven;1
20IS;0;938;Meerssen;havo;geen diploma;nvt/geen profiel;25PU;BOL;economie;Leisure & hospitality (Leisure & hospitality host);94120;02PY;Kenwerk;994;Valkenburg aan de Geul;1
20IS;0;938;Meerssen;havo;geen diploma;cul/maat;25PL;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;938;Meerssen;1
20IS;0;938;Meerssen;havo;geen diploma;cul/maat;25PU;BOL;economie;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;935;Maastricht;1
20IS;0;938;Meerssen;havo;diploma;ec/maat;25PL;BBL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;935;Maastricht;1
20IS;0;938;Meerssen;havo;diploma;cul/maat;30BC;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;757;Boxtel;1
20JX;0;794;Helmond;havo;geen diploma;nvt/geen profiel;25MB;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;nat/tech;25LJ;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;nat/tech;25LJ;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscen;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;nat/tech;25MB;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;1659;Laarbeek;1
20JX;0;794;Helmond;havo;geen diploma;nat/gezond;25LJ;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;nat/gezond;25LJ;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;nat/gezond;25LJ;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscen;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;nat/gezond;25LT;BOL;zorg en welzijn;Allround schoonheidsspecialist;95745;16QY;KOC Nederland;1659;Laarbeek;1
20JX;0;794;Helmond;havo;geen diploma;nat/gezond;25MB;BOL;techniek;Analist (Analist klinische chemie);93711;02QD;Kenniscentrum PMLF;762;Deurne;1
20JX;0;794;Helmond;havo;geen diploma;nat/gezond;25MB;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;nat/gezond;30BC;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;ec/maat;25LJ;BOL;economie;Financiele beroepen;22158;00SP;ECABO;1659;Laarbeek;1
20JX;0;794;Helmond;havo;geen diploma;ec/maat;25LJ;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;ec/maat;25MB;BOL;economie;Secretariele beroepen;22157;00SP;ECABO;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;ec/maat;25MB;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;1659;Laarbeek;1
20JX;0;794;Helmond;havo;geen diploma;cul/maat;25LJ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;794;Helmond;1
20JX;0;794;Helmond;havo;geen diploma;cul/maat;26CC;BOL;landbouw;Manager natuur en recreatie;97090;25DC;Aequor;1659;Laarbeek;1
20JX;0;794;Helmond;havo;diploma;ec/maat;25LJ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;794;Helmond;1
20JX;0;794;Helmond;havo;diploma;ec/maat;26CC;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;794;Helmond;1
20JX;0;794;Helmond;havo;diploma;cul/maat;25MB;BOL;zorg en welzijn;Ondernemend kapper;95742;16QY;KOC Nederland;794;Helmond;1
20JX;2;794;Helmond;havo;geen diploma;nat/gezond;25MB;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;794;Helmond;1
20JX;2;794;Helmond;havo;geen diploma;ec/maat;25LJ;BOL;economie;Financiele beroepen;22158;00SP;ECABO;794;Helmond;1
20JX;2;794;Helmond;havo;geen diploma;ec/maat;25LT;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;794;Helmond;1
20JX;2;794;Helmond;havo;geen diploma;ec/maat;25MB;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;794;Helmond;2
20JX;2;794;Helmond;havo;geen diploma;cul/maat;25LV;BOL;economie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;794;Helmond;1
20JX;2;794;Helmond;havo;geen diploma;cul/maat;25MB;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;794;Helmond;1
20JX;2;794;Helmond;havo;geen diploma;cul/maat;30BC;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;794;Helmond;1
20JX;2;794;Helmond;havo;diploma;ec/maat;25MB;BOL;economie;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;794;Helmond;1
20KA;0;971;Stein;havo;geen diploma;nat/tech;25PL;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;971;Stein;1
20KA;0;971;Stein;havo;geen diploma;ec/maat;25PL;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;888;Beek;1
20KA;0;971;Stein;havo;geen diploma;ec/maat;25PL;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider gehandicaptenzorg);92661;02QG;Calibris;971;Stein;1
20KA;0;971;Stein;havo;diploma;ec/maat;25LT;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;888;Beek;1
20KA;0;971;Stein;vwo;geen diploma;nat/gezond;25PU;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;971;Stein;1
20KQ;0;200;Apeldoorn;havo;geen diploma;nat/gezond;25GV;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;200;Apeldoorn;1
20KQ;0;200;Apeldoorn;havo;geen diploma;nat/gezond;27DV;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;200;Apeldoorn;1
20KQ;0;200;Apeldoorn;havo;geen diploma;nat/gezond;30RN;BOL;zorg en welzijn;Mbo-Verpleegkundige;22191;02QG;Calibris;344;Utrecht;1
20KQ;0;200;Apeldoorn;havo;geen diploma;ec/maat;01AA;BOL;economie;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;200;Apeldoorn;1
20KQ;0;200;Apeldoorn;havo;geen diploma;ec/maat;26CC;BOL;landbouw;Manager natuur en recreatie;97090;25DC;Aequor;200;Apeldoorn;1
20KQ;0;200;Apeldoorn;havo;geen diploma;ec/maat;27DV;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;232;Epe;1
20KQ;0;200;Apeldoorn;havo;geen diploma;cul/maat;01IC;BOL;landbouw;Dierenartsassistent paraveterinair;97590;25DC;Aequor;285;Voorst;1
20KQ;0;200;Apeldoorn;havo;geen diploma;cul/maat;25PJ;BOL;techniek;Luchtvaartdienstverlener;91850;25HV;VTL;200;Apeldoorn;1
20KQ;0;200;Apeldoorn;havo;diploma;ec/maat;27DV;BBL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;285;Voorst;1
20KQ;0;200;Apeldoorn;vwo;geen diploma;ec/maat & cul/maat;01AA;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;2040;geen vaste woonplaats;1
20KQ;4;200;Apeldoorn;havo;geen diploma;nat/tech;25LF;BOL;techniek;Signmaker (Medewerker sign);94500;02FW;Savantis;200;Apeldoorn;1
