SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
03FO;0;402;Hilversum;havo;geen diploma;nat/gezond;25PZ;BOL;economie ;Juridisch medewerker zakelijke dienstverlening;94891;00SP;ECABO;402;Hilversum;1
03FO;0;402;Hilversum;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;1696;Wijdemeren;1
03FO;0;402;Hilversum;havo;geen diploma;nat/gezond;25PZ;BBL;economie ;Kok;90760;02PY;Kenwerk;317;Eemnes;1
03FO;0;402;Hilversum;havo;geen diploma;ec/maat;04EM;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;402;Hilversum;1
03FO;0;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;economie ;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;402;Hilversum;1
03FO;0;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;economie ;Medewerker marketing en communicatie (Assistent communicatiemedewerker);90531;00SP;ECABO;363;Amsterdam;1
03FO;0;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;techniek ;Luchtvaartdienstverlener;91850;25HV;VTL;329;Loenen;1
03FO;0;402;Hilversum;havo;geen diploma;cul/maat;04EM;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker jeugdzorg);92631;02QG;Calibris;1696;Wijdemeren;1
03FO;0;402;Hilversum;havo;geen diploma;cul/maat;25PZ;BOL;economie ;Juridisch medewerker zakelijke dienstverlening;94891;00SP;ECABO;1696;Wijdemeren;1
03FO;0;402;Hilversum;havo;geen diploma;cul/maat;25PZ;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker jeugdzorg);92631;02QG;Calibris;402;Hilversum;2
03FO;0;402;Hilversum;havo;geen diploma;cul/maat;25PZ;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;329;Loenen;1
03FO;0;402;Hilversum;havo;diploma;nat/gezond;25GV;BOL;landbouw ;Dierenhouder (Manager dierverzorging);97053;25DC;Aequor;402;Hilversum;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;economie ;Administrateur (Bedrijfsadministrateur);93212;00SP;ECABO;703;Reimerswaal;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;703;Reimerswaal;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;zorg en welzijn;Maatschappelijke Zorg 4;92660;02QG;Calibris;654;Borsele;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;zorg en welzijn;Maatschappelijke Zorg 4;92660;02QG;Calibris;703;Reimerswaal;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;703;Reimerswaal;2
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;716;Tholen;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;703;Reimerswaal;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;716;Tholen;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;25PV;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;1676;Schouwen-Duiveland;1
03JY;0;664;Goes;havo;geen diploma;nvt/geen profiel;25PV;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;654;Borsele;1
03JY;0;664;Goes;havo;geen diploma;nat/tech;25PV;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;715;Terneuzen;1
03JY;0;664;Goes;havo;geen diploma;nat/gezond;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;654;Borsele;1
03JY;0;664;Goes;havo;geen diploma;nat/gezond;11UL;BOL;landbouw ;Teelt 4 (Manager teelt);97681;25DC;Aequor;664;Goes;1
03JY;0;664;Goes;havo;geen diploma;nat/gezond;25PV;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;664;Goes;1
03JY;0;664;Goes;havo;geen diploma;nat/gezond;25PV;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;703;Reimerswaal;1
03JY;0;664;Goes;havo;geen diploma;ec/maat;09MR;BOL;economie ;Commercieel medewerker ((Junior) Accountmanager ECABO);93801;00SP;ECABO;703;Reimerswaal;1
03JY;0;664;Goes;havo;geen diploma;cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;716;Tholen;1
03JY;0;664;Goes;havo;diploma;nat/tech;11UL;BBL;landbouw ;Vakbekwaam medewerker natuur en leefomgeving (Vakbekwaam medewerker hoveniersbedrijf);97253;25DC;Aequor;687;Middelburg;1
03JY;0;664;Goes;havo;diploma;nat/gezond;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;654;Borsele;1
03JY;0;664;Goes;havo;diploma;nat/gezond;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;1676;Schouwen-Duiveland;1
03JY;0;664;Goes;havo;diploma;nat/gezond;25PV;BBL;techniek ;Chauffeur goederenvervoer;91830;25HV;VTL;715;Terneuzen;1
03JY;0;664;Goes;havo;diploma;ec/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;703;Reimerswaal;2
03JY;0;664;Goes;havo;diploma;ec/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;1676;Schouwen-Duiveland;1
03JY;0;664;Goes;havo;diploma;ec/maat;09MR;BBL;combinatie;Verzorgende-IG;95530;02QG;Calibris;703;Reimerswaal;1
03KN;0;1728;Bladel;havo;geen diploma;nat/tech;04FO;BOL;techniek ;AV-productie (Cameraman KC GOC);90073;02PT;Kenniscentrum GOC;1667;Reusel-De Mierden;1
03KN;0;1728;Bladel;havo;geen diploma;nat/gezond;25MB;BOL;zorg en welzijn;Maatschappelijke Zorg 4;92660;02QG;Calibris;1667;Reusel-De Mierden;1
03KN;0;1728;Bladel;havo;geen diploma;ec/maat;04FO;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;1728;Bladel;1
03KN;0;1728;Bladel;havo;geen diploma;ec/maat;25MB;BOL;economie ;Commercieel medewerker;90110;28DV;Combinatie kenniscentra;770;Eersel;1
03KN;0;1728;Bladel;havo;geen diploma;ec/maat;25MB;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;1667;Reusel-De Mierden;1
03KN;0;1728;Bladel;havo;geen diploma;ec/maat;25MB;BOL;combinatie;Secretariële beroepen;95390;00SP;ECABO;1728;Bladel;1
03KN;0;1728;Bladel;havo;geen diploma;cul/maat;25LX;BOL;economie ;Leisure & hospitality (Leisure & hospitality host);94120;02PY;Kenwerk;758;Breda;1
03KN;0;1728;Bladel;havo;diploma;ec/maat;25LV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1728;Bladel;1
03KN;0;1728;Bladel;havo;diploma;ec/maat;25MB;BOL;techniek ;Artiest;90030;02PT;Kenniscentrum GOC;1728;Bladel;1
03KN;0;1728;Bladel;havo;diploma;nat/tech & nat/gezond;25LZ;BOL;techniek ;AV-productie (Allround Medewerker AV-Productie KC GOC);90061;02PT;Kenniscentrum GOC;855;Tilburg;1
03KN;0;1728;Bladel;havo;diploma;nat/tech & nat/gezond;30BC;BOL;techniek ;Gaming (Gamedesigner);93220;02PT;Kenniscentrum GOC;798;Hilvarenbeek;1
03KN;0;1728;Bladel;havo;diploma;ec/maat & cul/maat;25LV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1728;Bladel;1
03OY;0;1904;1.904;havo;geen diploma;ec/maat;23KG;BOL;techniek ;Mediamanagement;90600;02PT;Kenniscentrum GOC;311;Breukelen;1
03OY;0;1904;1.904;havo;geen diploma;ec/maat;25LH;BOL;economie ;Exportmedewerker (Exportmedewerker binnendienst);90931;00SE;Kenniscentrum Handel;333;Maarssen;1
03OY;0;1904;1.904;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;333;Maarssen;1
03OY;0;1904;1.904;havo;geen diploma;cul/maat;04EM;BOL;economie ;Juridisch medewerker;94890;00SP;ECABO;333;Maarssen;1
03OY;0;1904;1.904;havo;diploma;nat/gezond;25GV;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;333;Maarssen;1
03OY;0;1904;1.904;havo;diploma;ec/maat;25LH;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;333;Maarssen;1
03OY;0;1904;1.904;havo;diploma;ec/maat;25LV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;344;Utrecht;1
03RB;0;559;Middelharnis;havo;geen diploma;nvt/geen profiel;00GT;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;559;Middelharnis;1
03RB;0;559;Middelharnis;havo;geen diploma;nvt/geen profiel;05EA;BOL;techniek ;Visserij officier (Stuurman / werktuigkundige kleine vissersschepen);91910;25HV;VTL;1676;Schouwen-Duiveland;1
03RB;0;559;Middelharnis;havo;geen diploma;nvt/geen profiel;09MR;BOL;combinatie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;559;Middelharnis;1
03RB;0;559;Middelharnis;havo;geen diploma;nvt/geen profiel;25LP;BOL;combinatie;ICT- en mediabeheer;95320;28DV;Combinatie kenniscentra;504;Dirksland;1
03RB;0;559;Middelharnis;havo;geen diploma;nvt/geen profiel;25LX;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;716;Tholen;1
03RB;0;559;Middelharnis;havo;geen diploma;nvt/geen profiel;25PV;BOL;economie ;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;511;Goedereede;2
03RB;0;559;Middelharnis;havo;geen diploma;nat/tech;25LP;BOL;combinatie;ICT- en mediabeheer;95320;28DV;Combinatie kenniscentra;504;Dirksland;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/tech;25PV;BOL;techniek ;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;716;Tholen;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;00GT;BOL;economie ;Administrateur (Bedrijfsadministrateur);93212;00SP;ECABO;504;Dirksland;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;00GT;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;588;Korendijk;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;05EA;BBL;techniek ;Chauffeur goederenvervoer;91830;25HV;VTL;504;Dirksland;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;511;Goedereede;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;580;Oostflakkee;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;1676;Schouwen-Duiveland;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;11UL;BOL;combinatie;Productiedieren (Melkveehouder);97713;25DC;Aequor;511;Goedereede;1
03RB;0;559;Middelharnis;havo;geen diploma;nat/gezond;25LX;BOL;techniek ;AV-productie;90070;28DV;Combinatie kenniscentra;559;Middelharnis;1
03RB;0;559;Middelharnis;havo;geen diploma;cul/maat;00GT;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92620;02QG;Calibris;504;Dirksland;1
03RB;0;559;Middelharnis;havo;geen diploma;cul/maat;00GT;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;559;Middelharnis;1
03RB;0;559;Middelharnis;havo;geen diploma;cul/maat;09MR;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;504;Dirksland;1
03RB;0;559;Middelharnis;havo;geen diploma;cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;716;Tholen;1
03RB;0;559;Middelharnis;havo;diploma;nat/tech;00GT;BBL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;504;Dirksland;1
03RB;0;559;Middelharnis;havo;diploma;ec/maat;00GT;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;511;Goedereede;1
03RB;0;559;Middelharnis;havo;diploma;ec/maat;02PG;BOL;techniek ;Meubelmaker/(scheeps)interieurbouwer;94590;04IN;SH&M;1676;Schouwen-Duiveland;1
03RB;0;559;Middelharnis;havo;diploma;ec/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;504;Dirksland;1
03RB;0;559;Middelharnis;havo;diploma;cul/maat;02PG;BOL;economie ;Interieuradviseur;90940;00SE;Kenniscentrum Handel;559;Middelharnis;1
03RB;0;559;Middelharnis;havo;diploma;cul/maat;02PG;BOL;techniek ;Meubelmaker/(scheeps)interieurbouwer;94590;04IN;SH&M;511;Goedereede;1
03RB;0;559;Middelharnis;havo;diploma;cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;504;Dirksland;1
03RB;0;559;Middelharnis;havo;diploma;cul/maat;25LP;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;1709;Moerdijk;1
03RR;0;226;Duiven;havo;geen diploma;nat/gezond;24ZZ;BOL;combinatie;Sport en bewegen;95290;02QG;Calibris;293;Westervoort;1
03RR;0;226;Duiven;havo;geen diploma;nat/gezond;25LF;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;ec/maat;24ZZ;BOL;economie ;Administrateur;93210;00SP;ECABO;226;Duiven;2
03RR;0;226;Duiven;havo;geen diploma;ec/maat;24ZZ;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;226;Duiven;2
03RR;0;226;Duiven;havo;geen diploma;ec/maat;25LF;BOL;economie ;Administrateur (Boekhoudkundig medewerker);93200;00SP;ECABO;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;ec/maat;25LF;BOL;economie ;Juridisch medewerker zakelijke dienstverlening;94891;00SP;ECABO;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;ec/maat;25LF;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;293;Westervoort;1
03RR;0;226;Duiven;havo;geen diploma;ec/maat;25LF;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;293;Westervoort;1
03RR;0;226;Duiven;havo;geen diploma;ec/maat;25LF;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;202;Arnhem;1
03RR;0;226;Duiven;havo;geen diploma;ec/maat;25PM;BOL;economie ;Administrateur;93210;00SP;ECABO;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;ec/maat;25PM;BOL;combinatie;ICT- en mediabeheer;95320;28DV;Combinatie kenniscentra;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;cul/maat;02PK;BOL;techniek ;Middenkaderfunctionaris afbouw en onderhoud;94520;02FW;Savantis;293;Westervoort;1
03RR;0;226;Duiven;havo;geen diploma;cul/maat;24ZZ;BOL;economie ;Facilitaire dienstverlener (Facilitaire leidinggevende);94180;02PY;Kenwerk;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;cul/maat;24ZZ;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;cul/maat;25GV;BOL;landbouw ;Vormgever leefomgeving (Senior vormgever);97490;25DC;Aequor;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;cul/maat;25PM;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;226;Duiven;1
03RR;0;226;Duiven;havo;geen diploma;nat/tech & nat/gezond;24ZZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;293;Westervoort;1
03RR;0;226;Duiven;havo;diploma;nat/tech;24ZZ;BOL;techniek ;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;299;Zevenaar;1
03RR;0;226;Duiven;havo;diploma;ec/maat;25LF;BOL;zorg en welzijn;Sport en bewegen;91400;02QG;Calibris;226;Duiven;1
03RR;0;226;Duiven;havo;diploma;cul/maat;25LF;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92620;02QG;Calibris;293;Westervoort;1
03RR;0;226;Duiven;havo;diploma;ec/maat & cul/maat;25LF;BOL;zorg en welzijn;Schoonheidsspecialist (Schoonheidsspecialist);91190;16QY;KOC Nederland;226;Duiven;1
03RU;0;394;Haarlemmermeer;havo;geen diploma;nat/tech;25MA;BOL;techniek ;Analist;93710;02QD;Kenniscentrum PMLF;394;Haarlemmermeer;1
03RU;0;394;Haarlemmermeer;havo;geen diploma;ec/maat;25MA;BOL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;394;Haarlemmermeer;1
03RU;0;394;Haarlemmermeer;havo;geen diploma;ec/maat;25PX;BOL;economie ;Applicatieontwikkelaar;90020;00SP;ECABO;394;Haarlemmermeer;1
03RU;0;394;Haarlemmermeer;havo;geen diploma;ec/maat;25PX;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;394;Haarlemmermeer;1
03RU;0;394;Haarlemmermeer;havo;geen diploma;cul/maat;25MA;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;394;Haarlemmermeer;1
03RU;0;394;Haarlemmermeer;havo;geen diploma;cul/maat;25PZ;BOL;techniek ;Luchtvaartdienstverlener;91850;25HV;VTL;394;Haarlemmermeer;1
03WO;0;307;Amersfoort;havo;geen diploma;nat/tech;25GV;BBL;landbouw ;Vakfunctionaris natuur en techniek (Vakbekwaam medewerker gemechaniseerd loonbedrijf);97150;25DC;Aequor;203;Barneveld;1
03WO;0;307;Amersfoort;havo;geen diploma;ec/maat;04EM;BOL;economie ;Veiligheid en vakmanschap;95090;00SP;ECABO;203;Barneveld;1
03WO;0;307;Amersfoort;havo;geen diploma;ec/maat;04EM;BBL;techniek ;Tegelzetter;93910;02QH;Fundeon;228;Ede;1
03WO;0;307;Amersfoort;havo;geen diploma;ec/maat;09MR;BOL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;203;Barneveld;2
03WO;0;307;Amersfoort;havo;geen diploma;ec/maat;09MR;BBL;techniek ;Machinebouwer Mechatronica (Monteur mechatronica) (2);91080;02PR;Kenteq;203;Barneveld;1
03WO;0;307;Amersfoort;havo;geen diploma;ec/maat;25PM;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;339;Renswoude;1
03WO;0;307;Amersfoort;havo;geen diploma;ec/maat;26CC;BOL;landbouw ;Middenkaderfunctionaris natuur en leefomgeving;97090;25DC;Aequor;228;Ede;1
03WO;0;307;Amersfoort;havo;geen diploma;cul/maat;01IC;BBL;landbouw ;Vakbekwaam medewerker natuur en leefomgeving (Vakbekwaam medewerker hoveniersbedrijf);97253;25DC;Aequor;203;Barneveld;1
03WO;0;307;Amersfoort;havo;geen diploma;cul/maat;02PK;BOL;techniek ;Vormgever/medewerker ruimtelijke presentatie en communicatie;91540;02FW;Savantis;203;Barneveld;1
03WO;0;307;Amersfoort;havo;geen diploma;cul/maat;09MR;BOL;zorg en welzijn;Maatschappelijke Zorg (Medewerker maatschappelijke zorg);92650;02QG;Calibris;228;Ede;1
03WO;0;307;Amersfoort;havo;geen diploma;cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;310;De Bilt;1
03WO;0;307;Amersfoort;havo;geen diploma;cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;1581;Utrechtse Heuvelrug;1
03WO;0;307;Amersfoort;havo;geen diploma;nat/tech & nat/gezond;05EA;BOL;combinatie;Binnenvaart (Kapitein binnenvaart);95640;25HV;VTL;279;Scherpenzeel;1
03WO;0;307;Amersfoort;havo;geen diploma;nat/tech & nat/gezond;09MR;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;310;De Bilt;1
03WO;0;307;Amersfoort;havo;geen diploma;ec/maat & cul/maat;01AA;BOL;zorg en welzijn;Pedagogisch Werk 4;92630;02QG;Calibris;233;Ermelo;1
03WO;0;307;Amersfoort;havo;diploma;nat/gezond;04EM;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;203;Barneveld;2
03WO;0;307;Amersfoort;havo;diploma;nat/gezond;04EM;BBL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;321;Houten;1
03WO;0;307;Amersfoort;havo;diploma;nat/gezond;09MR;BOL;combinatie;Verzorgende-IG;95530;02QG;Calibris;228;Ede;1
03WO;0;307;Amersfoort;havo;diploma;ec/maat;04EM;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;310;De Bilt;1
03WO;0;307;Amersfoort;havo;diploma;ec/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;267;Nijkerk;1
03WO;0;307;Amersfoort;havo;diploma;ec/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;310;De Bilt;1
03WO;0;307;Amersfoort;havo;diploma;ec/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;632;Woerden;1
03WO;0;307;Amersfoort;havo;diploma;ec/maat;25LH;BBL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;310;De Bilt;1
03WO;0;307;Amersfoort;havo;diploma;ec/maat;25LP;BBL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst ECABO);90111;00SP;ECABO;339;Renswoude;1
03WO;0;307;Amersfoort;havo;diploma;cul/maat;04EM;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;203;Barneveld;1
03WO;0;307;Amersfoort;havo;diploma;cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;351;Woudenberg;1
03WO;0;307;Amersfoort;havo;diploma;cul/maat;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;273;Putten;1
03WO;0;307;Amersfoort;havo;diploma;cul/maat;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;345;Veenendaal;1
03WO;0;307;Amersfoort;havo;diploma;cul/maat;25LH;BBL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;228;Ede;1
03WO;0;307;Amersfoort;havo;diploma;ec/maat & cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;352;Wijk bij Duurstede;1
03WO;2;1740;Neder-Betuwe;havo;geen diploma;nat/tech;09MR;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;345;Veenendaal;1
03WO;2;1740;Neder-Betuwe;havo;geen diploma;ec/maat;26CC;BOL;landbouw ;Middenkaderfunctionaris natuur en leefomgeving;97090;25DC;Aequor;340;Rhenen;1
03WO;2;1740;Neder-Betuwe;havo;geen diploma;cul/maat;04EM;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;340;Rhenen;1
03WO;2;1740;Neder-Betuwe;havo;geen diploma;cul/maat;04EM;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;1740;Neder-Betuwe;1
03WO;2;1740;Neder-Betuwe;havo;geen diploma;cul/maat;09MR;BOL;economie ;Administrateur (Bedrijfsadministrateur);93212;00SP;ECABO;1581;Utrechtse Heuvelrug;1
03WO;2;1740;Neder-Betuwe;havo;diploma;nat/tech;09MR;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;1581;Utrechtse Heuvelrug;1
03WO;2;1740;Neder-Betuwe;havo;diploma;nat/tech;09MR;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;1740;Neder-Betuwe;1
03WO;2;1740;Neder-Betuwe;havo;diploma;nat/gezond;09MR;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;1740;Neder-Betuwe;1
03WO;2;1740;Neder-Betuwe;havo;diploma;nat/gezond;09MR;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;214;Buren;1
03WO;2;1740;Neder-Betuwe;havo;diploma;nat/gezond;25PM;BBL;combinatie;Meubelmaker/(scheeps)interieurbouwer (Allround meubelmaker/(scheeps)interieurbouwer);95580;04IN;SH&M;1734;Overbetuwe;1
03WO;2;1740;Neder-Betuwe;havo;diploma;ec/maat;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;340;Rhenen;1
03WO;2;1740;Neder-Betuwe;havo;diploma;ec/maat;25LP;BBL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst ECABO);90111;00SP;ECABO;1740;Neder-Betuwe;1
03WO;2;1740;Neder-Betuwe;havo;diploma;cul/maat;04EM;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;1740;Neder-Betuwe;1
03WO;2;1740;Neder-Betuwe;havo;diploma;cul/maat;09MR;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;345;Veenendaal;1
03WO;2;1740;Neder-Betuwe;havo;diploma;cul/maat;25LF;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1740;Neder-Betuwe;1
03XF;0;957;Roermond;havo;geen diploma;nvt/geen profiel;25LT;BOL;techniek ;Middenkaderfunctionaris bouw en infra;94050;02QH;Fundeon;1679;Ambt Montfort;1
03XF;0;957;Roermond;havo;geen diploma;nat/gezond;25PL;BOL;techniek ;Vliegtuigonderhoud;94410;02PR;Kenteq;957;Roermond;1
