SCHOOLJAAR 2011-2012 IN HET VO (peildatum 1 oktober 2011);;;;;;;SCHOOLJAAR 2012-2013 IN HET HO (peildatum 1 oktober 2012);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
20CI;0;268;Nijmegen;vwo;diploma;nat/gezond;21PM;wo;taal en cultuur;756;Boxmeer;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat;21PD;wo;recht;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;1734;Overbetuwe;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;282;Ubbergen;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PC;wo;taal en cultuur;14;Groningen;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PC;wo;taal en cultuur;56;Zuidhorn;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;282;Ubbergen;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PJ;wo;gedrag en maatschappij;935;Maastricht;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PM;wo;recht;1734;Overbetuwe;1
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;268;Nijmegen;3
20CI;0;268;Nijmegen;vwo;diploma;cul/maat;25KB;hbo;gedrag en maatschappij;209;Beuningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PB;wo;recht;546;Leiden;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PB;wo;taal en cultuur;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;14;Groningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;56;Zuidhorn;2
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;techniek;14;Groningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;economie;14;Groningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;344;Utrecht;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;209;Beuningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;355;Zeist;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;1734;Overbetuwe;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gedrag en maatschappij;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gedrag en maatschappij;344;Utrecht;2
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;599;Rotterdam;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;252;Heumen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;296;Wijchen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;3
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;603;Rijswijk;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;252;Heumen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;268;Nijmegen;2
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;668;West Maas en Waal;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gedrag en maatschappij;935;Maastricht;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;363;Amsterdam;2
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gedrag en maatschappij;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;451;Uithoorn;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;241;Groesbeek;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;362;Amstelveen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;209;Beuningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;225;Druten;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;241;Groesbeek;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;252;Heumen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;268;Nijmegen;4
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;296;Wijchen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;756;Boxmeer;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;1734;Overbetuwe;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;4
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;296;Wijchen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;786;Grave;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;984;Venray;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;recht;268;Nijmegen;3
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gedrag en maatschappij;209;Beuningen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gedrag en maatschappij;296;Wijchen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gedrag en maatschappij;1734;Overbetuwe;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;taal en cultuur;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;taal en cultuur;1705;Lingewaard;1
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PN;wo;economie;268;Nijmegen;2
20CI;0;268;Nijmegen;vwo;diploma;nat/tech & nat/gezond;21PN;wo;economie;855;Tilburg;2
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;546;Leiden;2
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PD;wo;recht;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;209;Beuningen;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;268;Nijmegen;3
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;1734;Overbetuwe;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;599;Rotterdam;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PK;wo;recht;363;Amsterdam;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;2
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PM;wo;recht;202;Arnhem;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PM;wo;gedrag en maatschappij;252;Heumen;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;2
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;21PN;wo;gedrag en maatschappij;855;Tilburg;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;25KB;hbo;gezondheidszorg;268;Nijmegen;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;25KB;hbo;economie;209;Beuningen;1
20CI;0;268;Nijmegen;vwo;diploma;ec/maat & cul/maat;27NF;hbo;onderwijs;296;Wijchen;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/tech;21RI;hbo;onderwijs;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/tech;22OJ;hbo;techniek;606;Schiedam;3
20CJ;0;622;Vlaardingen;havo;diploma;nat/tech;22OJ;hbo;techniek;622;Vlaardingen;2
20CJ;0;622;Vlaardingen;havo;diploma;nat/tech;27UM;hbo;economie;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;21RI;hbo;techniek;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;21UI;hbo;techniek;1842;Midden-Delfland;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;22OJ;hbo;techniek;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;22OJ;hbo;gezondheidszorg;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;22OJ;hbo;gedrag en maatschappij;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;22OJ;hbo;gedrag en maatschappij;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;27UM;hbo;techniek;556;Maassluis;1
20CJ;0;622;Vlaardingen;havo;diploma;nat/gezond;27UM;hbo;gedrag en maatschappij;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;21RI;hbo;onderwijs;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;22OJ;hbo;techniek;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;22OJ;hbo;techniek;622;Vlaardingen;3
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;22OJ;hbo;economie;606;Schiedam;4
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;22OJ;hbo;economie;622;Vlaardingen;11
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;27PZ;hbo;economie;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;27PZ;hbo;economie;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;27PZ;hbo;gedrag en maatschappij;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;27UM;hbo;techniek;1842;Midden-Delfland;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;27UM;hbo;economie;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;cul/maat;21RI;hbo;onderwijs;1842;Midden-Delfland;1
20CJ;0;622;Vlaardingen;havo;diploma;cul/maat;22OJ;hbo;onderwijs;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;cul/maat;22OJ;hbo;economie;622;Vlaardingen;2
20CJ;0;622;Vlaardingen;havo;diploma;cul/maat;27PZ;hbo;economie;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;geen diploma;ec/maat;22OJ;hbo;economie;606;Schiedam;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/tech;21PB;wo;gezondheidszorg;546;Leiden;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/tech;21PF;wo;techniek;606;Schiedam;2
20CJ;0;622;Vlaardingen;vwo;diploma;nat/tech;21PF;wo;techniek;622;Vlaardingen;4
20CJ;0;622;Vlaardingen;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PB;wo;natuur;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PD;wo;natuur;1842;Midden-Delfland;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PE;wo;gezondheidszorg;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PE;wo;economie;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PF;wo;techniek;556;Maassluis;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;228;Ede;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;22OJ;hbo;techniek;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;22OJ;hbo;gezondheidszorg;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;nat/gezond;25DW;hbo;gezondheidszorg;606;Schiedam;1
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;21PB;wo;sectoroverstijgend;518;s-Gravenhage;1
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;21PB;wo;recht;622;Vlaardingen;2
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;606;Schiedam;1
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;21PB;wo;taal en cultuur;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;21PE;wo;economie;622;Vlaardingen;3
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;501;Brielle;1
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;22OJ;hbo;economie;606;Schiedam;1
20CJ;0;622;Vlaardingen;vwo;diploma;ec/maat;22OJ;hbo;economie;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;cul/maat;21RI;hbo;onderwijs;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;diploma;cul/maat;22OJ;hbo;economie;622;Vlaardingen;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PD;wo;natuur;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PD;wo;gedrag en maatschappij;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PD;wo;taal en cultuur;355;Zeist;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PE;wo;economie;342;Soest;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;4
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PH;wo;gezondheidszorg;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech;21PK;wo;gezondheidszorg;267;Nijkerk;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PB;wo;recht;308;Baarn;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;2
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PC;wo;economie;14;Groningen;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PC;wo;economie;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PC;wo;recht;14;Groningen;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;natuur;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;natuur;308;Baarn;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;307;Amersfoort;2
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;342;Soest;2
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;2
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;recht;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;recht;342;Soest;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;recht;355;Zeist;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PD;wo;gedrag en maatschappij;344;Utrecht;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PH;wo;techniek;153;Enschede;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;307;Amersfoort;2
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;2
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PJ;wo;gedrag en maatschappij;935;Maastricht;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PK;wo;sectoroverstijgend;363;Amsterdam;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PK;wo;natuur;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PK;wo;taal en cultuur;342;Soest;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/gezond;21PN;wo;gedrag en maatschappij;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PB;wo;recht;327;Leusden;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;2
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PC;wo;recht;14;Groningen;3
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PD;wo;recht;307;Amersfoort;2
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PE;wo;economie;327;Leusden;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PH;wo;techniek;153;Enschede;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PK;wo;recht;363;Amsterdam;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PL;wo;recht;363;Amsterdam;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
20CK;0;307;Amersfoort;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;1673;Liemeer;1
20CK;0;307;Amersfoort;vwo;diploma;cul/maat;21PC;wo;gedrag en maatschappij;82;Lemsterland;1
20CK;0;307;Amersfoort;vwo;diploma;cul/maat;21PD;wo;recht;344;Utrecht;1
20CK;0;307;Amersfoort;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;342;Soest;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;308;Baarn;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;327;Leusden;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;342;Soest;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;351;Woudenberg;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PK;wo;economie;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21WN;hbo;techniek;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PK;wo;economie;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;25DW;hbo;economie;307;Amersfoort;1
20CK;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;25DW;hbo;gedrag en maatschappij;327;Leusden;1
20CL;0;546;Leiden;havo;diploma;nat/tech;21RI;hbo;techniek;1525;Haarlemmermeer;1
20CL;0;546;Leiden;havo;diploma;nat/tech;22OJ;hbo;techniek;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;nat/tech;27UM;hbo;techniek;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;21RI;hbo;onderwijs;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;21RI;hbo;techniek;546;Leiden;4
20CL;0;546;Leiden;havo;diploma;nat/gezond;21RI;hbo;techniek;1916;Leidschendam-Voorburg;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;21RI;hbo;gedrag en maatschappij;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;21RI;hbo;gedrag en maatschappij;1916;Leidschendam-Voorburg;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;27UM;hbo;onderwijs;1916;Leidschendam-Voorburg;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;27UM;hbo;techniek;546;Leiden;2
20CL;0;546;Leiden;havo;diploma;nat/gezond;27UM;hbo;gezondheidszorg;638;Zoeterwoude;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;27UM;hbo;gedrag en maatschappij;547;Leiderdorp;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;28DN;hbo;gezondheidszorg;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;nat/gezond;28DN;hbo;economie;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;ec/maat;21RI;hbo;onderwijs;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;ec/maat;21RI;hbo;techniek;546;Leiden;2
20CL;0;546;Leiden;havo;diploma;ec/maat;21RI;hbo;economie;546;Leiden;2
20CL;0;546;Leiden;havo;diploma;ec/maat;21RI;hbo;gedrag en maatschappij;546;Leiden;2
20CL;0;546;Leiden;havo;diploma;ec/maat;21RI;hbo;gedrag en maatschappij;626;Voorschoten;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27PZ;hbo;landbouw en natuurlijke omgeving;626;Voorschoten;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27PZ;hbo;economie;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27PZ;hbo;gedrag en maatschappij;626;Voorschoten;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27UM;hbo;economie;546;Leiden;3
20CL;0;546;Leiden;havo;diploma;ec/maat;27UM;hbo;economie;547;Leiderdorp;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27UM;hbo;economie;626;Voorschoten;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27UM;hbo;gedrag en maatschappij;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27UM;hbo;gedrag en maatschappij;547;Leiderdorp;1
20CL;0;546;Leiden;havo;diploma;ec/maat;28DN;hbo;economie;546;Leiden;3
20CL;0;546;Leiden;havo;diploma;cul/maat;21RI;hbo;gedrag en maatschappij;546;Leiden;2
20CL;0;546;Leiden;havo;diploma;cul/maat;25DW;hbo;economie;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;cul/maat;27PZ;hbo;economie;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;cul/maat;27PZ;hbo;economie;638;Zoeterwoude;1
20CL;0;546;Leiden;havo;diploma;cul/maat;27UM;hbo;onderwijs;632;Woerden;1
20CL;0;546;Leiden;havo;diploma;cul/maat;27UM;hbo;economie;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;nat/tech & nat/gezond;21RI;hbo;techniek;547;Leiderdorp;1
20CL;0;546;Leiden;havo;diploma;nat/tech & nat/gezond;22OJ;hbo;onderwijs;493;Berkel en Rodenrijs;1
20CL;0;546;Leiden;havo;diploma;nat/tech & nat/gezond;25DW;hbo;techniek;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;nat/tech & nat/gezond;27UM;hbo;onderwijs;547;Leiderdorp;1
20CL;0;546;Leiden;havo;diploma;nat/tech & nat/gezond;27UM;hbo;techniek;626;Voorschoten;2
20CL;0;546;Leiden;havo;diploma;nat/tech & nat/gezond;28DN;hbo;techniek;579;Oegstgeest;1
